,czone_x,statefip,yr,t2,timepwt24,d_impusch_p9,d_impuschm_p9cen,d_impuschf_p9cen,d_impotch_p9_lag,czone_y,d_avg_lnwkwage,d_avg_lnwkwage_m,d_avg_lnwkwage_f
587,21101.0,55,2000.0,1.0,0.00046475607,0.95657176,0.60753053,0.34904116,0.95155996,21101.0,3.805501,1.2853487,8.47469
588,21102.0,55,1990.0,0.0,0.00019342343,0.71111244,0.36965585,0.3414566,0.602329,21102.0,15.633297,12.175608,22.978163
589,21102.0,55,2000.0,1.0,0.00028614624,1.3131574,0.9121274,0.40103012,1.467268,21102.0,5.298206,3.7886758,8.3853855
590,21201.0,27,1990.0,0.0,0.0002702451,3.0303576,1.3066945,1.7236631,1.0674233,21201.0,18.893433,16.728354,22.924662
591,21201.0,27,2000.0,1.0,0.0003666617,5.437597,2.3711374,3.0664594,2.1720963,21201.0,2.5288718,-2.0580292,8.097172
592,21202.0,27,1990.0,0.0,0.00014208013,0.5092214,0.28298327,0.22623809,0.50585836,21202.0,16.361952,12.976694,21.538496
593,21202.0,27,2000.0,1.0,0.0001711706,2.4685915,1.0029571,1.4656346,2.4987352,21202.0,3.9448056,1.7658641,6.4657755
594,21301.0,27,1990.0,0.0,0.00057860743,0.8608426,0.50350213,0.3573405,0.85090387,21301.0,16.51926,13.279915,21.548033
595,21301.0,27,2000.0,1.0,0.000759519,1.068099,0.6338512,0.43424788,0.8263835,21301.0,5.0268173,4.4122424,5.492687
596,21302.0,27,1990.0,0.0,0.00039607674,1.0495859,0.7130371,0.3365488,0.43271458,21302.0,13.558197,11.470509,18.194437
597,21302.0,27,2000.0,1.0,0.00055653986,5.1692834,3.0347607,2.1345232,1.8914843,21302.0,3.2915387,-1.279286,9.137767
598,21400.0,27,1990.0,0.0,0.0008427366,0.6572297,0.38131857,0.27591115,1.0848987,21400.0,16.543913,13.443184,21.648026
599,21400.0,27,2000.0,1.0,0.0012842442,1.2050841,0.74750346,0.45758063,1.2227587,21400.0,4.5529776,1.1666162,10.09982
600,21501.0,27,1990.0,0.0,0.01012295,1.4526167,0.83743006,0.61518663,0.6678929,21501.0,17.528439,14.4507885,22.624731
601,21501.0,27,2000.0,1.0,0.014478594,1.1282867,0.73740727,0.39087945,1.6390499,21501.0,6.1014037,3.294536,9.644441
602,21502.0,27,1990.0,0.0,0.0001380747,1.8789804,0.6055483,1.273432,0.15789957,21502.0,21.557379,19.010687,26.017189
603,21502.0,27,2000.0,1.0,0.00021052075,0.50705117,0.2667072,0.24034397,0.37263712,21502.0,-0.35020283,-1.9477437,4.677568
604,21600.0,27,1990.0,0.0,0.00047967344,0.3809045,0.2781752,0.10272929,0.31072545,21600.0,15.977478,15.678692,19.254827
605,21600.0,27,2000.0,1.0,0.0007141162,0.51113343,0.4425905,0.06854292,0.4833863,21600.0,1.1297635,1.7167499,4.000459
606,21701.0,27,1990.0,0.0,0.0008265276,3.5885856,2.6345775,0.9540079,0.83027035,21701.0,13.838387,10.20627,19.443178
607,21701.0,27,2000.0,1.0,0.0011412327,2.7160997,2.0000994,0.71600026,3.1488943,21701.0,7.455349,2.6067326,14.3239155
608,21702.0,27,1990.0,0.0,0.0002853039,1.2914174,0.86419445,0.427223,0.41561747,21702.0,20.771503,18.260813,25.196981
609,21702.0,27,2000.0,1.0,0.00035820686,0.7482002,0.5250954,0.22310479,0.74942285,21702.0,10.091168,4.940101,15.209879
610,21801.0,19,1990.0,0.0,0.00032527544,1.2406693,0.72199076,0.5186785,0.1537344,21801.0,13.3767605,8.081484,20.662594
611,21801.0,19,2000.0,1.0,0.00038882883,2.2348902,1.2979441,0.9369463,0.73734224,21801.0,6.741456,6.107535,7.255827
612,21802.0,19,1990.0,0.0,0.00029383344,0.23536752,0.16199245,0.073375076,0.19133495,21802.0,13.596964,8.792162,21.284294
613,21802.0,19,2000.0,1.0,0.00035825928,0.79737604,0.4712421,0.326134,0.64501,21802.0,6.7680225,6.8236074,5.9264727
614,21900.0,19,1990.0,0.0,0.0004388515,0.7194478,0.4067278,0.31272003,0.67455417,21900.0,14.525843,13.742495,17.553377
615,21900.0,19,2000.0,1.0,0.0005788232,1.8823743,1.33279,0.5495841,2.2951293,21900.0,1.2512888,-2.2475379,5.578586
616,22001.0,19,1990.0,0.0,0.00088583067,0.31595173,0.18326169,0.13269007,0.17183428,22001.0,8.322525,0.93307495,20.494127
617,22001.0,19,2000.0,1.0,0.0010936806,0.8404198,0.56076545,0.2796544,0.72907776,22001.0,9.152072,11.279174,5.6888037
618,22002.0,19,1990.0,0.0,0.00012378854,1.3579313,0.6076661,0.75026524,0.50133806,22002.0,12.4706745,10.958242,15.596485
619,22002.0,19,2000.0,1.0,0.0001502182,2.77834,1.0578395,1.7205007,1.0286838,22002.0,3.2401085,1.9417491,4.336357
620,22100.0,19,1990.0,0.0,0.0007458375,0.8392066,0.46214736,0.3770592,0.4740057,22100.0,13.583326,9.141159,20.425653
621,22100.0,19,2000.0,1.0,0.0010127623,0.70326287,0.46318173,0.24008115,0.9724648,22100.0,7.891655,7.757391,8.284228
622,22200.0,19,1990.0,0.0,0.0009141557,0.46440548,0.24875112,0.2156544,0.6144496,22200.0,11.750126,7.450676,17.813206
623,22200.0,19,2000.0,1.0,0.0012624387,3.266161,2.1354938,1.1306674,4.1586494,22200.0,5.0325394,2.5963101,8.465903
624,22300.0,19,1990.0,0.0,0.0005596281,0.28040192,0.18168892,0.09871301,0.26125792,22300.0,17.409945,13.440037,24.99113
625,22300.0,19,2000.0,1.0,0.0007180344,0.9624286,0.7559024,0.20652628,1.1110656,22300.0,2.6716504,2.354145,3.6842484
626,22400.0,55,1990.0,0.0,0.000748909,1.7955784,1.0433625,0.75221586,0.7461128,22400.0,15.325165,11.202145,23.572922
627,22400.0,55,2000.0,1.0,0.00097372447,2.02738,1.3429425,0.68443763,2.3205707,22400.0,-1.087393,-5.4810386,7.0909777
628,22500.0,55,1990.0,0.0,0.001988694,1.4978946,0.7236449,0.77424973,0.51066136,22500.0,15.998888,12.131691,24.040174
629,22500.0,55,2000.0,1.0,0.0027518503,1.0438704,0.67642385,0.3674465,1.1694281,22500.0,0.74379784,-2.8421538,7.3701315
630,22601.0,55,1990.0,0.0,0.0010979939,0.55712116,0.29744405,0.25967717,0.26162747,22601.0,17.057705,10.842276,29.237461
631,22601.0,55,2000.0,1.0,0.001561385,0.94801813,0.636883,0.31113508,0.8435789,22601.0,3.2606807,3.277574,4.040105
632,22602.0,55,1990.0,0.0,0.00024524407,0.7019783,0.45008525,0.2518931,1.4795576,22602.0,20.650434,19.44871,25.969124
633,22602.0,55,2000.0,1.0,0.00033038438,0.9276185,0.64847034,0.2791482,1.7823205,22602.0,0.5333083,-5.273274,7.7369556
634,22700.0,55,1990.0,0.0,0.0013931853,0.7667085,0.41889542,0.34781307,0.4662893,22700.0,15.424967,11.959362,24.132729
635,22700.0,55,2000.0,1.0,0.0018630959,0.872858,0.55196154,0.32089642,0.9498129,22700.0,3.857408,0.5847386,9.413515
636,22800.0,55,1990.0,0.0,0.0011552001,1.4110727,0.7685686,0.6425041,0.3122716,22800.0,15.778112,11.4441395,23.040247
637,22800.0,55,2000.0,1.0,0.0015263648,2.9419036,1.7995132,1.1423905,0.9146603,22800.0,4.247802,2.798353,5.8505874
638,22900.0,55,1990.0,0.0,0.0008106743,1.3565115,0.6034731,0.75303835,1.2563616,22900.0,16.722584,12.119246,24.328184
639,22900.0,55,2000.0,1.0,0.0010932494,1.2880849,0.5914831,0.6966018,2.0866294,22900.0,3.086022,1.5279906,6.753989
640,23000.0,55,1990.0,0.0,0.000448608,0.8695741,0.37457862,0.49499547,0.42141187,23000.0,16.441536,12.071371,23.931265
641,23000.0,55,2000.0,1.0,0.00058663794,1.3133321,0.5232484,0.7900837,0.7792255,23000.0,7.8815737,6.112167,11.188439
642,23100.0,55,1990.0,0.0,0.0020519807,0.8361527,0.5231128,0.31303993,0.30472443,23100.0,19.251537,15.786552,24.52879
643,23100.0,55,2000.0,1.0,0.0029806192,0.6650139,0.41684225,0.24817167,0.7458177,23100.0,6.775856,5.1452093,8.771079
644,23200.0,19,1990.0,0.0,0.0006388902,1.5439352,0.75889,0.78504515,0.45636147,23200.0,9.857607,6.5359116,17.21096
645,23200.0,19,2000.0,1.0,0.00081828283,1.3233702,0.8843308,0.43903935,1.5818262,23200.0,2.2431102,-0.27901787,4.423346
646,23301.0,17,1990.0,0.0,0.00039515455,0.8095773,0.38994467,0.41963258,1.5203979,23301.0,9.613609,4.503393,18.32714
647,23301.0,17,2000.0,1.0,0.0005033665,1.4554132,0.7220474,0.7333659,1.9285388,23301.0,-1.4125279,-0.44734138,-2.3283277
648,23302.0,17,1990.0,0.0,0.00039310465,0.92593646,0.48227072,0.44366574,0.54377574,23302.0,12.75568,10.564375,17.143393
649,23302.0,17,2000.0,1.0,0.00050572207,1.6729597,0.99876386,0.6741959,1.2897817,23302.0,1.581805,1.4172281,2.4843216
650,23400.0,17,1990.0,0.0,0.00075331255,0.81370807,0.5083376,0.30537045,0.7203962,23400.0,17.836952,14.323854,24.139214
651,23400.0,17,2000.0,1.0,0.0010488022,1.6507832,1.0441892,0.606594,2.505387,23400.0,-1.3899122,-5.4757934,4.6886716
652,23500.0,17,1990.0,0.0,0.0015254755,0.8285978,0.52513057,0.30346724,0.31474516,23500.0,14.797068,12.193966,20.62068
653,23500.0,17,2000.0,1.0,0.0019240128,0.9992626,0.6717987,0.3274638,1.298735,23500.0,1.5551022,-0.27963093,4.271916
654,23600.0,19,1990.0,0.0,0.0005603351,0.83661556,0.4591685,0.37744707,0.56986374,23600.0,10.406542,7.0713043,16.032743
655,23600.0,19,2000.0,1.0,0.0006829131,1.9835588,0.88589984,1.0976589,1.59662,23600.0,1.2613705,-1.3142313,6.8141394
656,23700.0,17,1990.0,0.0,0.00060431316,0.6984688,0.4737468,0.224722,0.41224685,23700.0,11.367464,9.579563,17.17143
657,23700.0,17,2000.0,1.0,0.0007274227,1.6016297,1.1042522,0.49737749,1.3182313,23700.0,-1.0299002,-3.4630637,2.2097995
658,23801.0,17,1990.0,0.0,0.0015182098,0.7853091,0.50294405,0.28236502,0.6037568,23801.0,7.888174,5.3571224,12.862635
659,23801.0,17,2000.0,1.0,0.0019242209,0.57338506,0.43094218,0.14244288,1.3340869,23801.0,5.9978623,4.101685,9.051187
660,23802.0,19,1990.0,0.0,0.0002836256,0.9486316,0.4893481,0.4592835,0.3350251,23802.0,9.672213,5.951214,17.466211
661,23802.0,19,2000.0,1.0,0.00035506894,1.0237273,0.8259525,0.1977748,0.9161054,23802.0,1.6587803,-0.5796296,3.3348627
662,23900.0,17,1990.0,0.0,0.0020892427,1.5075163,0.826562,0.68095434,0.4319299,23900.0,10.761118,7.5904846,18.786478
663,23900.0,17,2000.0,1.0,0.0026459603,0.8130866,0.60714376,0.20594287,1.2728393,23900.0,6.217003,4.151208,8.548669
664,24000.0,55,1990.0,0.0,0.0020985764,1.9506501,0.88842577,1.0622243,0.70154613,24000.0,16.063213,11.365986,25.100613
665,24000.0,55,2000.0,1.0,0.0028861072,1.426305,0.8317197,0.59458536,1.6057545,24000.0,-1.392637,-4.6270914,3.162929
666,24100.0,55,1990.0,0.0,0.00636947,1.0736496,0.6713838,0.40226588,0.62673336,24100.0,16.279888,12.514448,22.994328
667,24100.0,55,2000.0,1.0,0.0083009135,1.1823503,0.7788513,0.403499,1.7542813,24100.0,0.5173002,-2.5053706,4.517555
668,24200.0,17,1990.0,0.0,0.0005132243,0.96266854,0.59049374,0.3721748,0.78866434,24200.0,13.317108,10.532379,21.868372
669,24200.0,17,2000.0,1.0,0.0006784087,0.9126083,0.5693021,0.3433063,1.7437203,24200.0,-2.7886798,-7.5612745,3.1508718
670,24300.0,17,1990.0,0.0,0.029638005,1.2249894,0.76782936,0.45716003,0.7042679,24300.0,13.515711,9.965754,18.86692
671,24300.0,17,2000.0,1.0,0.04092531,1.264245,0.83057183,0.4336733,1.6464688,24300.0,0.6998607,-0.2218655,2.050468
672,24400.0,17,1990.0,0.0,0.0023015623,1.308204,0.7388054,0.5693986,0.8199811,24400.0,12.375164,9.65457,19.47608
673,24400.0,17,2000.0,1.0,0.0031183003,1.9162996,1.2683171,0.6479826,2.1487904,24400.0,-3.5158567,-6.2693872,0.6431852
674,24500.0,29,1990.0,0.0,0.00042189503,1.3191366,0.58658063,0.73255605,1.4016106,24500.0,16.40377,14.4973755,22.89548
675,24500.0,29,2000.0,1.0,0.000559292,0.9955923,0.37253556,0.62305677,1.6515125,24500.0,-2.1215167,-5.962644,4.296439
676,24600.0,29,1990.0,0.0,0.00049899565,3.3884711,1.8027309,1.5857404,1.5325314,24600.0,13.514519,11.627054,18.802643
677,24600.0,29,2000.0,1.0,0.00069048314,1.8606272,0.95745754,0.9031697,1.9676467,24600.0,1.1301721,-3.6451478,9.187971
678,24701.0,29,1990.0,0.0,0.008987455,1.2612213,0.7280091,0.5332121,0.53340966,24701.0,11.590481,8.58736,17.400932
679,24701.0,29,2000.0,1.0,0.011641601,0.64932543,0.4059314,0.24339399,1.139718,24701.0,2.7028491,1.4088495,5.7063785
680,24702.0,29,1990.0,0.0,0.00014099001,2.5353043,2.0811155,0.4541888,1.8255254,24702.0,12.461472,9.103298,18.12334
681,24702.0,29,2000.0,1.0,0.00018730179,1.832113,1.3326455,0.49946737,3.0713565,24702.0,1.7745836,1.348768,2.7480125
682,24801.0,17,1990.0,0.0,0.00034065457,1.3714579,0.8242546,0.5472035,0.33705077,24801.0,10.874653,5.7261944,20.106936
683,24801.0,17,2000.0,1.0,0.00042441717,0.49691185,0.31162167,0.18529019,0.7230479,24801.0,8.421489,6.9880486,12.509142
684,24802.0,17,1990.0,0.0,0.0010250987,0.14470407,0.115256,0.029448068,0.11138795,24802.0,11.088371,8.551168,14.210272
685,24802.0,17,2000.0,1.0,0.0013525021,0.23232074,0.18668087,0.045639858,0.48343897,24802.0,2.4348667,1.4992441,5.8368273
686,24900.0,17,1990.0,0.0,0.0014994887,0.42537642,0.27573028,0.14964615,0.44716132,24900.0,10.607386,6.090069,20.212269
687,24900.0,17,2000.0,1.0,0.0019139269,0.55141634,0.34121746,0.2101989,0.7896715,24900.0,4.1924887,2.4704933,7.338456
688,25000.0,17,1990.0,0.0,0.0005877883,0.61823225,0.42861882,0.18961348,0.6993652,25000.0,15.53669,12.320662,21.061134
689,25000.0,17,2000.0,1.0,0.00076169905,2.8468742,1.8509517,0.99592257,2.055823,25000.0,1.9294193,1.4508792,3.8705554
690,25101.0,5,1990.0,0.0,0.00021035585,0.89223945,0.42487848,0.46736094,2.3550715,25101.0,14.751387,12.6683235,18.015623
691,25101.0,5,2000.0,1.0,0.00032149357,1.9678079,0.8567948,1.1110132,2.484787,25101.0,2.342837,1.7516954,3.339631
692,25102.0,29,1990.0,0.0,0.0003254438,7.794755,2.875369,4.9193854,2.609561,25102.0,15.426016,14.125252,18.756294
693,25102.0,29,2000.0,1.0,0.00045222093,3.786136,1.3706768,2.415459,3.1312888,25102.0,3.4877915,5.4745674,0.37186486
694,25103.0,5,1990.0,0.0,0.0002538603,0.5974479,0.5094373,0.088010594,1.5258527,25103.0,14.563656,12.344313,17.801094
695,25103.0,5,2000.0,1.0,0.0003825941,1.064776,0.69399506,0.37078086,1.5660604,25103.0,2.0377295,1.0302408,3.697123
696,25104.0,5,1990.0,0.0,0.00017499912,2.097994,1.1157486,0.98224545,2.0862005,25104.0,16.728306,15.960598,19.158697
697,25104.0,5,2000.0,1.0,0.0002639028,3.0712004,1.7903146,1.2808858,2.623212,25104.0,1.3008798,3.5078864,-0.33467156
698,25105.0,5,1990.0,0.0,0.00022866552,0.31226984,0.16618559,0.14608425,0.7781656,25105.0,16.728306,15.960598,19.158697
699,25105.0,5,2000.0,1.0,0.000329064,0.7998607,0.45176098,0.3480998,1.5678873,25105.0,1.3008798,3.5078864,-0.33467156
700,25200.0,21,1990.0,0.0,0.0006046439,0.593607,0.4018537,0.19175334,0.65100163,25200.0,16.9353,17.49239,20.604563
701,25200.0,21,2000.0,1.0,0.00076181325,1.3191626,0.78257203,0.5365905,1.4038105,25200.0,-1.3900484,-5.097117,6.130355
702,25300.0,47,1990.0,0.0,0.00044696213,2.720088,1.1849252,1.5351627,2.2297351,25300.0,14.794683,12.152815,18.65015
703,25300.0,47,2000.0,1.0,0.0005779996,4.111278,2.7277443,1.3835337,2.671508,25300.0,-6.3338957,-7.449218,-2.1612985
704,25401.0,21,1990.0,0.0,0.0005295805,0.67306656,0.22601679,0.4470498,0.42040628,25401.0,13.975143,12.154627,19.95492
705,25401.0,21,2000.0,1.0,0.0006847877,0.57468575,0.38006186,0.19462387,1.240213,25401.0,-5.5918694,-6.3297405,-1.785687
706,25402.0,21,1990.0,0.0,0.00012317103,6.947111,3.9114401,3.0356717,2.878044,25402.0,13.391352,10.662699,20.175266
707,25402.0,21,2000.0,1.0,0.00016792351,1.8758068,1.0263534,0.84945345,4.4109216,25402.0,-8.013112,-7.694312,-5.346707
708,25500.0,17,1990.0,0.0,0.00055020454,0.40444824,0.3134728,0.09097543,0.4615701,25500.0,14.572573,11.989355,21.719313
709,25500.0,17,2000.0,1.0,0.00071311044,1.3946729,1.0748901,0.31978276,0.8840737,25500.0,6.3123703,2.2750583,11.682851
710,25601.0,17,1990.0,0.0,0.001055649,0.87785816,0.40493333,0.47292477,0.52416974,25601.0,5.589342,2.3652554,15.430689
711,25601.0,17,2000.0,1.0,0.0013253604,0.6127086,0.39617112,0.2165375,0.9161193,25601.0,3.1617026,-1.169341,9.088993
712,25602.0,17,1990.0,0.0,0.00015608953,0.29283774,0.07926456,0.21357317,0.12977374,25602.0,14.587164,13.350296,19.20948
713,25602.0,17,2000.0,1.0,0.00019135524,0.654635,0.22745956,0.42717546,0.3295362,25602.0,5.924838,1.5638216,12.780325
714,25701.0,29,1990.0,0.0,0.00071310555,3.1212277,1.3086364,1.8125914,1.345931,25701.0,12.437153,11.941481,15.745354
715,25701.0,29,2000.0,1.0,0.0009268146,1.9184331,0.7642799,1.1541531,2.0035982,25701.0,2.5094578,-0.6309237,8.070401
716,25702.0,29,1990.0,0.0,0.00027638307,0.8993182,0.42097372,0.47834456,1.4151345,25702.0,9.477186,6.6203117,15.599251
717,25702.0,29,2000.0,1.0,0.00037176895,1.8695083,0.76254475,1.1069635,2.2578108,25702.0,2.2624562,-1.7277853,7.8425407
718,25800.0,5,1990.0,0.0,0.00045581034,2.6200702,1.0750437,1.5450264,1.1857218,25800.0,14.945412,17.187595,15.009165
719,25800.0,5,2000.0,1.0,0.0005245573,2.9894295,1.5532748,1.4361546,2.0731266,25800.0,3.2237597,3.6146302,5.2332196
720,25900.0,5,1990.0,0.0,0.00071401015,4.74591,1.596087,3.1498232,1.7333348,25900.0,18.838072,16.525316,22.158146
721,25900.0,5,2000.0,1.0,0.0009936127,3.6210861,1.7204266,1.9006596,2.662136,25900.0,4.507814,0.38017544,10.337353
722,26001.0,27,1990.0,0.0,7.735052e-05,0.44618976,0.26019976,0.18599,0.30609715,26001.0,10.955572,7.7277184,19.72065
723,26001.0,27,2000.0,1.0,0.00010438406,0.65078044,0.41733375,0.23344664,0.5492839,26001.0,3.7933078,2.9721942,3.501347
724,26002.0,27,1990.0,0.0,0.0011337387,0.53746945,0.37190592,0.16556352,0.25888607,26002.0,8.731985,5.919218,17.684269
725,26002.0,27,2000.0,1.0,0.0014311313,0.35140604,0.26991734,0.081488684,0.49221224,26002.0,2.0005362,-2.0298958,9.085928
726,26003.0,27,1990.0,0.0,1.5606907e-05,0.041097675,0.023922846,0.017174829,0.026347585,26003.0,8.359432,6.5568924,15.877962
727,26003.0,27,2000.0,1.0,2.6052536e-05,0.074195586,0.028934313,0.045261275,0.03986235,26003.0,2.7303696,5.6954794,3.1807084
728,26004.0,27,1990.0,0.0,6.573819e-05,0.9475332,0.5063955,0.4411377,1.4773438,26004.0,8.359432,6.5568924,15.877962
729,26004.0,27,2000.0,1.0,7.20276e-05,0.6330557,0.3436823,0.28937337,1.4788107,26004.0,2.7303696,5.6954794,3.1807084
730,26101.0,29,1990.0,0.0,0.00022490519,0.80423075,0.5441035,0.26012728,2.2541735,26101.0,11.886978,6.88076,20.57333
731,26101.0,29,2000.0,1.0,0.0002828082,1.0412891,0.68114865,0.3601404,5.875408,26101.0,-2.2209032,-0.57520187,-2.6055744
732,26102.0,29,1990.0,0.0,0.00019672893,0.9464711,0.5435271,0.40294403,1.1217617,26102.0,16.125393,12.26058,21.530724
733,26102.0,29,2000.0,1.0,0.0002456224,1.5011995,0.6470324,0.85416704,1.6234156,26102.0,4.569735,4.94739,4.9215045
734,26103.0,29,1990.0,0.0,9.3122035e-05,0.4388787,0.20626664,0.23261204,1.1932286,26103.0,15.319586,11.077976,21.598387
735,26103.0,29,2000.0,1.0,0.00011173509,1.1021951,0.48686334,0.61533177,1.2515663,26103.0,0.3931182,4.251957,-3.2373157
736,26104.0,29,1990.0,0.0,5.7295052e-05,0.12823635,0.106780104,0.021456258,0.06616585,26104.0,14.3166065,10.298681,21.07706
737,26104.0,29,2000.0,1.0,7.028815e-05,0.43518445,0.34884033,0.08634412,0.386083,26104.0,3.7094526,-0.3640311,6.5362797
738,26105.0,29,1990.0,0.0,4.614131e-05,0.10114593,0.08595726,0.015188666,0.19728772,26105.0,15.1061535,10.833979,21.705246
739,26105.0,29,2000.0,1.0,6.235106e-05,0.041947428,0.022930667,0.01901676,0.2661375,26105.0,-3.1817298,2.0582335,-8.684091
740,26106.0,19,1990.0,0.0,0.00012027395,0.49165064,0.32121286,0.17043775,0.21843717,26106.0,16.99481,12.890053,24.429846
741,26106.0,19,2000.0,1.0,0.00015034777,0.98719585,0.60802627,0.37916964,0.5526756,26106.0,3.1083653,5.039147,0.958647
742,26107.0,29,1990.0,0.0,0.00015364581,2.6976912,0.7154846,1.9822065,0.42181543,26107.0,15.1061535,10.833979,21.705246
743,26107.0,29,2000.0,1.0,0.00019176878,0.93665636,0.27615646,0.6604999,0.8505076,26107.0,-3.1817298,2.0582335,-8.684091
744,26201.0,38,1990.0,0.0,0.0004313378,0.042902514,0.035805035,0.0070974813,0.03628178,26201.0,12.334204,11.431551,16.68706
745,26201.0,38,2000.0,1.0,0.0005767767,0.11976544,0.11554691,0.0042185243,0.09077964,26201.0,13.802597,16.641005,12.930393
746,26202.0,38,1990.0,0.0,1.4670469e-05,0.056007784,0.047190696,0.008817087,1.3631909e-07,26202.0,9.884834,10.196972,13.550043
747,26202.0,38,2000.0,1.0,1.4114264e-05,0.16312817,0.14819697,0.014931212,5.4538646e-07,26202.0,15.167578,21.255766,7.11298
748,26203.0,38,1990.0,0.0,4.6896705e-05,0.05367371,0.022975098,0.030698607,0.011077863,26203.0,13.407612,12.082005,17.944479
749,26203.0,38,2000.0,1.0,5.0196388e-05,0.06874938,0.03420568,0.034543704,0.07048407,26203.0,13.235842,14.34115,15.404566
750,26204.0,38,1990.0,0.0,1.3069574e-05,4.7337386e-07,3.3577524e-07,1.3759863e-07,0.0015362742,26204.0,13.407612,12.082005,17.944479
751,26204.0,38,2000.0,1.0,1.37794e-05,1.959486e-06,1.3483591e-06,6.1112695e-07,0.0085780965,26204.0,13.235842,14.34115,15.404566
752,26301.0,38,1990.0,0.0,9.692082e-05,0.5555718,0.28843582,0.267136,0.2862849,26301.0,16.95304,14.630032,22.356129
753,26301.0,38,2000.0,1.0,0.00011501617,1.1652763,0.6407618,0.52451444,0.62557566,26301.0,13.602121,10.208947,16.054699
754,26302.0,38,1990.0,0.0,2.7504557e-05,0.06672685,0.065972954,0.00075389346,0.021301158,26302.0,16.117764,13.601208,22.221708
755,26302.0,38,2000.0,1.0,3.286141e-05,0.08055998,0.07797688,0.0025830874,0.079738095,26302.0,15.227659,12.594973,16.88167
756,26303.0,38,1990.0,0.0,6.591664e-05,0.8162861,0.47798455,0.3383015,0.23053135,26303.0,14.128733,12.595701,18.91737
757,26303.0,38,2000.0,1.0,8.33099e-05,0.60552204,0.49955696,0.105965115,0.2503797,26303.0,13.639381,14.054844,15.786921
758,26304.0,38,1990.0,0.0,0.00030444417,0.04751724,0.027224027,0.020293217,0.012975624,26304.0,13.407612,12.082005,17.944479
759,26304.0,38,2000.0,1.0,0.000376965,0.057902448,0.040447902,0.017454548,0.03216076,26304.0,13.235842,14.34115,15.404566
760,26305.0,38,1990.0,0.0,5.2020878e-05,0.0108739715,0.008464969,0.0024090032,0.0751935,26305.0,14.352417,12.542248,19.591427
761,26305.0,38,2000.0,1.0,5.8423233e-05,0.03732904,0.029044913,0.008284126,0.42800462,26305.0,14.230047,13.593128,16.294138
762,26401.0,46,1990.0,0.0,1.2579233e-05,0.0027091654,0.0019542477,0.00075491774,0.0004999772,26401.0,6.2766075,4.5112133,13.492298
763,26401.0,46,2000.0,1.0,1.3363576e-05,0.015618853,0.0130930245,0.0025258285,0.00068815524,26401.0,11.5755625,7.9424725,17.95687
764,26402.0,30,1990.0,0.0,1.277686e-05,0.0021443137,0.0015177309,0.0006265827,0.0030812502,26402.0,6.6679,6.7751884,10.781336
765,26402.0,30,2000.0,1.0,1.43003745e-05,0.017049085,0.012566108,0.004482975,0.013075212,26402.0,16.923836,16.27234,20.35434
766,26403.0,38,1990.0,0.0,1.8456396e-05,0.071964,0.046977926,0.024986085,0.02712596,26403.0,9.884834,10.196972,13.550043
767,26403.0,38,2000.0,1.0,2.0085683e-05,0.1730325,0.09513525,0.07789725,0.04371963,26403.0,15.167578,21.255766,7.11298
768,26404.0,38,1990.0,0.0,4.321258e-05,0.5101799,0.27865794,0.23152192,0.05097468,26404.0,12.769699,12.822056,14.890385
769,26404.0,38,2000.0,1.0,4.3236716e-05,0.9119244,0.49573126,0.4161931,0.13604677,26404.0,12.348039,14.891489,9.911605
770,26405.0,30,1990.0,0.0,9.414529e-06,0.0024867116,0.0023897148,9.699658e-05,1.7835015e-07,26405.0,6.6679,6.7751884,10.781336
771,26405.0,30,2000.0,1.0,1.0214553e-05,0.011144914,0.010226944,0.00091797055,3.8053236e-07,26405.0,16.923836,16.27234,20.35434
772,26406.0,30,1990.0,0.0,5.3797306e-05,1.8067712,0.09595468,1.7108165,0.21167421,26406.0,6.6679,6.7751884,10.781336
773,26406.0,30,2000.0,1.0,6.3330226e-05,2.3293483,0.16914798,2.1602006,0.5477328,26406.0,16.923836,16.27234,20.35434
774,26407.0,30,1990.0,0.0,1.9501524e-05,1.3892513e-07,3.273523e-08,1.061899e-07,4.3194905e-07,26407.0,6.6679,6.7751884,10.781336
775,26407.0,30,2000.0,1.0,2.0429106e-05,8.9937106e-07,3.1280018e-07,5.8657093e-07,9.350595e-07,26407.0,16.923836,16.27234,20.35434
776,26408.0,30,1990.0,0.0,5.4469772e-05,0.06696504,0.050001178,0.016963864,0.008270158,26408.0,6.6679,6.7751884,10.781336
777,26408.0,30,2000.0,1.0,6.196829e-05,0.10897524,0.07871251,0.030262733,0.08319523,26408.0,16.923836,16.27234,20.35434
778,26409.0,30,1990.0,0.0,5.155618e-05,0.011673368,0.008831166,0.002842201,0.010375938,26409.0,7.3004723,7.500267,11.268091
779,26409.0,30,2000.0,1.0,6.084418e-05,0.21819656,0.1569689,0.06122768,0.05246202,26409.0,16.693457,17.520428,17.970562
780,26410.0,38,1990.0,0.0,0.000115470786,0.2868646,0.17099276,0.11587186,0.17082237,26410.0,9.884834,10.196972,13.550043
781,26410.0,38,2000.0,1.0,0.00013517123,0.26494196,0.17236307,0.09257888,0.2386455,26410.0,15.167578,21.255766,7.11298
782,26411.0,38,1990.0,0.0,9.865734e-05,0.18120615,0.1097427,0.07146345,0.03313609,26411.0,9.897661,9.627628,13.947821
